unit,ts,sensor,value,document_id
°C,2025-12-06 09:15:36.735000+00:00,freezer_temp,15.0,Y8vs1DQIRyu4OnXfK407
°C,2025-12-05 12:02:08.899000+00:00,freezer_temp,8.0,Y8zB5yeAg2czEVlGNVnj
°C,2025-12-05 13:57:10.429000+00:00,freezer_temp,18.0,Y94S5BAWFBOzofe4prvy
°C,2025-12-04 07:57:50.190000+00:00,freezer_temp,-20.0,Y9Re1E8BmVsMH4Ge1PMG
°C,2025-12-06 09:14:16.606000+00:00,freezer_temp,4.0,Y9xfyYtn6jdjqbYq73BG
°C,2025-12-06 09:27:47.816000+00:00,freezer_temp,17.0,YA87sl2OJpjYrYri6fsI
°C,2025-12-06 11:58:20.945000+00:00,freezer_temp,4.0,YA9pNU5UDfVZWusm0z8D
°C,2025-12-05 14:14:06.897000+00:00,freezer_temp,8.0,YAoqCC4K3RJR5mTMup2h
°C,2025-12-04 06:12:01.320000+00:00,freezer_temp,-17.0,YAvBPsMe5qLE87KmzOjx
°C,2025-12-04 14:57:41.985000+00:00,freezer_temp,7.0,YB0CavBsdIVLceL9QJbf
°C,2025-12-04 06:26:57.670000+00:00,freezer_temp,2.0,YBKvQmf5boQG9Dy1j4XT
°C,2025-12-10 05:48:47.118000+00:00,freezer_temp,65.44,YBPX9qLMtY080g4ZRGHS
°C,2025-12-06 12:12:54.418000+00:00,freezer_temp,-4.0,YBb4AZHxVVW9LO0EV8Qd
°C,2025-12-06 14:17:26.239000+00:00,freezer_temp,-25.0,YBfEHP9l4zfcUgHFcs2B
°C,2025-12-04 12:20:45.407000+00:00,freezer_temp,-3.0,YBj98TbDZwkjiFWVeXgo
°C,2025-12-05 11:59:38.675000+00:00,freezer_temp,-20.0,YBlUX7p1C9fxpUO5Xch2
°C,2025-12-04 05:29:06.602000+00:00,freezer_temp,13.0,YC8iedVYEKGBJc9gTEZj
°C,2025-12-05 14:34:53.850000+00:00,freezer_temp,-9.0,YC8z1yMXShBE8dumRAqb
°C,2025-12-04 14:50:21.326000+00:00,freezer_temp,5.0,YCDNU8KYonGdzgsIZedx
°C,2025-12-08 11:41:57.379000+00:00,freezer_temp,27.0,YCPMCz8ne7DqDO0UWTUq
°C,2025-12-08 11:32:17.370000+00:00,freezer_temp,66.0,YCWwcVdcYPLwzOxXG3LM
°C,2025-12-04 12:10:15.320000+00:00,freezer_temp,-10.0,YCckqqGxm2exc7oRZpAF
°C,2025-12-06 12:30:06.991000+00:00,freezer_temp,-23.0,YDbyvaJPrZ0ef2iKnH3t
°C,2025-12-05 12:58:19.997000+00:00,freezer_temp,-8.0,YDcxOeshHRWO6fndb9z2
°C,2025-12-06 11:59:27.274000+00:00,freezer_temp,0.0,YDjjW6W21ynfExhEPDfQ
°C,2025-12-06 14:18:54.223000+00:00,freezer_temp,-3.0,YDqXZvkVRWr64OJXXO2q
°C,2025-12-04 07:25:26.490000+00:00,freezer_temp,1.0,YEgZdeRTE6wjGlRwna1l
°C,2025-12-04 07:39:12.688000+00:00,freezer_temp,-13.0,YFHUDcaU6I39Bl8STpRW
°C,2025-12-04 06:59:24.071000+00:00,freezer_temp,-19.0,YFTylG6RWbrKfZx1ioCj
°C,2025-12-04 06:32:08.159000+00:00,freezer_temp,3.0,YFbcq9zckzw6MGBlWYwT
°C,2025-12-04 14:25:49.019000+00:00,freezer_temp,9.0,YFrzrlpCwWdbi8mfwATS
°C,2025-12-04 06:31:33.112000+00:00,freezer_temp,-8.0,YFskhg8QP9VR8ka9zaDU
°C,2025-12-06 12:30:46.109000+00:00,freezer_temp,-12.0,YG3Z7rLZbQbvLOy5inWQ
°C,2025-12-04 09:06:03.673000+00:00,freezer_temp,16.0,YGF6JpcTi9bCSBpnWyC4
°C,2025-12-05 11:49:57.797000+00:00,freezer_temp,-17.0,YGKFEuaQDdus8hNQjveZ
°C,2025-12-06 09:09:01.083000+00:00,freezer_temp,-6.0,YGLALP5M6qh93rcpc04L
°C,2025-12-04 11:12:25.723000+00:00,freezer_temp,9.0,YGdXoKszagmTUFXptPye
°C,2025-12-04 05:48:39.619000+00:00,freezer_temp,-8.0,YHB6f3s0x9zKkPAYqsBv
°C,2025-12-05 12:13:30.677000+00:00,freezer_temp,-18.0,YHN1Cl8MbX7dHnAOXxlf
°C,2025-12-04 10:08:46.754000+00:00,freezer_temp,11.0,YHqNFZw9QEDNMzL93GuC
°C,2025-12-06 13:59:18.901000+00:00,freezer_temp,-20.0,YICjb4SP4BpyJUhlfBl8
°C,2025-12-09 10:21:51.231000+00:00,freezer_temp,0.0,YIFRb4pUJ086TG32txq5
°C,2025-12-04 09:25:26.196000+00:00,freezer_temp,-16.0,YIGFPWlrNugSn9GzmFoO
°C,2025-12-05 13:40:03.827000+00:00,freezer_temp,4.0,YIlwQFvbbPbhq9hjGIZe
°C,2025-12-08 11:16:35.096000+00:00,freezer_temp,28.0,YJDNIDBISoYNNcubtxw9
°C,2025-12-06 14:08:31.307000+00:00,freezer_temp,1.0,YJHaccURAWcfB496AJ4m
°C,2025-12-06 10:48:54.099000+00:00,freezer_temp,-14.0,YJQGUuLfAFao0dH7Vvlu
°C,2025-12-06 11:18:58.103000+00:00,freezer_temp,-14.0,YJin4yCLtgCg7GXcPCkD
°C,2025-12-04 11:19:21.398000+00:00,freezer_temp,-4.0,YJj4H9YQgbGWXVGEzmkJ
°C,2025-12-06 14:07:10.204000+00:00,freezer_temp,-3.0,YKM3cL6zUHinGiTmSAV6
°C,2025-12-05 13:11:21.136000+00:00,freezer_temp,17.0,YKMvRr4hPM1C9awkMbu7
°C,2025-12-08 12:00:20.972000+00:00,freezer_temp,0.0,YKcxJLTIxbOV3qHD5ycl
°C,2025-12-09 10:22:11.496000+00:00,freezer_temp,0.0,YKj8nHm7Lz8fpZJ5bS6s
°C,2025-12-10 05:46:52.099000+00:00,freezer_temp,70.31,YKnmXoIiLsOKdw7v0uEo
°C,2025-12-04 06:13:51.510000+00:00,freezer_temp,-5.0,YKvDMtrt1ARo5dlmj9h5
°C,2025-12-08 11:44:07.429000+00:00,freezer_temp,28.0,YL3LiFdzkUBmHLQSlsEH
°C,2025-12-08 11:36:07.344000+00:00,freezer_temp,29.0,YL9PMskUlPVdkHuehC42
°C,2025-12-06 11:59:45.207000+00:00,freezer_temp,-5.0,YLfoKuWYlkmIBNbNg6Cz
°C,2025-12-05 13:36:58.547000+00:00,freezer_temp,-17.0,YMRdobfJxkhde4GidLQt
°C,2025-12-04 14:43:30.671000+00:00,freezer_temp,9.0,YMl4oCZTwsin9DOk2VPy
°C,2025-12-09 10:31:04.590000+00:00,freezer_temp,0.0,YMr8C1BKBq2dXraKAc62
°C,2025-12-05 12:29:22.061000+00:00,freezer_temp,-10.0,YNfYvaxvseSY1V3gpvIB
°C,2025-12-06 09:38:28.774000+00:00,freezer_temp,-3.0,YNkY7luA9xctH4LhKiIY
°C,2025-12-09 10:19:34.559000+00:00,freezer_temp,0.0,YOFRFUtB4ltS1u8IkvlR
°C,2025-12-06 11:57:39.050000+00:00,freezer_temp,-2.0,YOIma79ZogrByMcsS6H8
°C,2025-12-06 11:23:43.277000+00:00,freezer_temp,-10.0,YOaYs9GOKJyMqKZSJXru
°C,2025-12-06 10:15:27.188000+00:00,freezer_temp,-20.0,YOb4I04dgc4Qygth4uo1
°C,2025-12-06 09:26:52.726000+00:00,freezer_temp,19.0,YOhq89bXTbUxWvTbOVuY
°C,2025-12-08 11:26:22.388000+00:00,freezer_temp,28.0,YOm4ITukg7s39K7INXNv
°C,2025-12-05 12:26:16.761000+00:00,freezer_temp,2.0,YPOU9MK1eLoG7Nkg24Ta
°C,2025-12-06 11:14:41.985000+00:00,freezer_temp,-6.0,YPR4zTsriKxJ8F5WxXib
°C,2025-12-04 06:57:03.915000+00:00,freezer_temp,8.0,YPUWjeCUc1y8sDfPCRKM
°C,2025-12-04 06:11:26.256000+00:00,freezer_temp,-15.0,YPY4XRBNOA8h5ri9Ektu
°C,2025-12-04 09:40:20.162000+00:00,freezer_temp,2.0,YPZTQ91WjV2ZPWlxuMVw
°C,2025-12-06 14:03:18.974000+00:00,freezer_temp,-8.0,YQ8fU6VcGBnIOVMa52cj
°C,2025-12-05 13:36:18.485000+00:00,freezer_temp,-11.0,YQMwbB99Sg6yDMQQAK4e
°C,2025-12-08 11:38:56.680000+00:00,freezer_temp,0.0,YQRKx6b9Shk8FUXtcF5f
°C,2025-12-05 14:05:51.196000+00:00,freezer_temp,1.0,YQuCSjUt2gDgtdogksSR
°C,2025-12-06 11:17:57.473000+00:00,freezer_temp,4.0,YQyUtgs0I0LZ0OLtHOPQ
°C,2025-12-06 12:26:00.772000+00:00,freezer_temp,-14.0,YR0ZoGAmVNZA5YuRFLag
°C,2025-12-06 12:13:15.509000+00:00,freezer_temp,-5.0,YRAR0SL8jIGGtP6D7kVb
°C,2025-12-06 09:30:13.019000+00:00,freezer_temp,17.0,YRqe48ENKsdTXWcAuPYA
°C,2025-12-04 06:59:39.086000+00:00,freezer_temp,-7.0,YSO17kXN09Bmli3YdFsk
°C,2025-12-06 14:09:31.525000+00:00,freezer_temp,-23.0,YScRaktOJQu2LLYa5nih
°C,2025-12-04 05:34:47.114000+00:00,freezer_temp,-2.0,YSjDb5jA96nZnES9F98w
°C,2025-12-04 08:49:47.161000+00:00,freezer_temp,-1.0,YSsiDt0d4O8YWd2Ei6nk
°C,2025-12-04 05:46:53.957000+00:00,freezer_temp,19.0,YT5Rq1fHJBL6W48OqreA
°C,2025-12-08 11:46:06.524000+00:00,freezer_temp,28.0,YTJ0YEApB2s8zWaNYUoS
°C,2025-12-04 09:11:39.163000+00:00,freezer_temp,-10.0,YTefGe0ZEAYDwfK8Wbv0
°C,2025-12-05 11:24:53.713000+00:00,freezer_temp,-11.0,YTmn0792igPL0dwgV3S3
°C,2025-12-06 09:26:32.704000+00:00,freezer_temp,12.0,YU2fwko24kHNqMHub5qy
°C,2025-12-06 11:59:54.103000+00:00,freezer_temp,-14.0,YUYmt6jpvWJ2oyqYe6VZ
°C,2025-12-04 09:49:20.987000+00:00,freezer_temp,-9.0,YUiJ63QmLK1YBQuGIQD7
°C,2025-12-06 09:30:23.043000+00:00,freezer_temp,-19.0,YUq9b20Ek3uNgsaHYdj7
°C,2025-12-10 05:53:32.112000+00:00,freezer_temp,35.13,YVD0YNcwpsG34m5U4gEo
°C,2025-12-06 11:57:29.919000+00:00,freezer_temp,-9.0,YVolv7TXKP5Y6sZrjkNu
°C,2025-12-09 10:21:51.238000+00:00,freezer_temp,0.0,YVz6xKV80JF7LlAEh8Qq
°C,2025-12-05 12:03:54.014000+00:00,freezer_temp,13.0,YW3YOm8DNayTkHsaovVa
°C,2025-12-06 12:00:18.073000+00:00,freezer_temp,3.0,YWRaHmP2xJxVaf8KkqfG
°C,2025-12-09 10:45:20.351000+00:00,freezer_temp,0.0,YWRab3dxkWiSZc7JabWN
°C,2025-12-08 11:35:02.341000+00:00,freezer_temp,30.0,YWShu6e6TVjvricpOQbC
°C,2025-12-10 12:01:40.356000+00:00,freezer_temp,0.0,YWy14v4gWJJOgtfiDYuX
°C,2025-12-10 06:16:02.157000+00:00,freezer_temp,24.81,YXHQfBxJ5iYcEzsAiS8Y
°C,2025-12-05 13:21:37.109000+00:00,freezer_temp,3.0,YXHfvc9nTPOPHAuyK0ND
°C,2025-12-04 05:53:30.155000+00:00,freezer_temp,-17.0,YXNXlozIAu7JB3YGiSgD
°C,2025-12-08 12:27:23.855000+00:00,freezer_temp,18.25,YXcAcSdCUDvJAo3vmh6s
°C,2025-12-06 10:47:23.987000+00:00,freezer_temp,11.0,YXddkgXA0dg8G0749RO3
°C,2025-12-06 14:12:01.530000+00:00,freezer_temp,4.0,YXr8HR9UpGdMav03UXZy
°C,2025-12-05 12:33:47.470000+00:00,freezer_temp,-15.0,YXvUxVjSAzAIiKqkxLhM
°C,2025-12-10 05:47:42.113000+00:00,freezer_temp,67.06,YYbkLuEJ6oMNO0XLSXPL
°C,2025-12-04 09:49:01.028000+00:00,freezer_temp,-8.0,YYez5JaaDev5vZi9zp9G
°C,2025-12-04 10:55:49.234000+00:00,freezer_temp,8.0,YZ1DXnrX91QwuEuWSDRz
°C,2025-12-10 05:52:42.107000+00:00,freezer_temp,38.75,YZ1gKGWh055LmgfapoVo
°C,2025-12-04 14:42:50.619000+00:00,freezer_temp,-2.0,YZ4M6kQpVfc8FYl8xvpo
°C,2025-12-04 10:44:27.278000+00:00,freezer_temp,3.0,YZ5OMJAWGQ2dVpfqveY6
°C,2025-12-06 11:24:16.351000+00:00,freezer_temp,-10.0,YZDUasEs25UoeVU2s1ho
°C,2025-12-04 12:10:40.320000+00:00,freezer_temp,2.0,YZTGCg5o0dYxnNrtVCeL
°C,2025-12-08 14:48:56.916000+00:00,freezer_temp,29.19,YZmumZVunIEsxnTt0IxX
°C,2025-12-04 06:26:02.576000+00:00,freezer_temp,18.0,YaQH5qtbkVp7NgDGzEDQ
°C,2025-12-05 13:08:20.865000+00:00,freezer_temp,-9.0,YaasolNRlrfDD4beXPhI
°C,2025-12-05 11:58:48.577000+00:00,freezer_temp,12.0,Yb1ei0OO375VHPl51arZ
°C,2025-12-06 09:32:53.332000+00:00,freezer_temp,-5.0,Yb62RqSxNUMI5YlMrejK
°C,2025-12-04 06:18:31.961000+00:00,freezer_temp,17.0,YbTDPZ7K2hEp0LBm1GeN
°C,2025-12-04 12:03:05.294000+00:00,freezer_temp,17.0,YbihrY0sCCrBWyE5cFoe
°C,2025-12-06 14:00:45.800000+00:00,freezer_temp,-16.0,Yc4gb6YW0AnZB2Sm2IYc
°C,2025-12-04 08:45:11.634000+00:00,freezer_temp,17.0,Yc7zo12BCtuia9BLKkHn
°C,2025-12-09 10:25:09.599000+00:00,freezer_temp,0.0,YcCwBnoRDjfTDzWKrFrP
°C,2025-12-05 13:22:37.210000+00:00,freezer_temp,4.0,YcnUFDPjTYTzJldsLumc
°C,2025-12-04 06:31:38.119000+00:00,freezer_temp,2.0,Yd1r4UOmNl7UHlmmpKdv
°C,2025-12-05 13:28:32.789000+00:00,freezer_temp,4.0,YdBB8x6WQg0wDmhyjhJy
°C,2025-12-08 14:48:06.319000+00:00,freezer_temp,0.0,Ydi8FpSwZWCkQZAg5M76
°C,2025-12-05 13:17:41.733000+00:00,freezer_temp,0.0,YdpDey5fJ8W5NlU6TZNo
°C,2025-12-10 06:11:42.163000+00:00,freezer_temp,24.81,YeMNQQODdSkIsRi6Yqx9
°C,2025-12-05 14:09:21.511000+00:00,freezer_temp,14.0,YeXBdf64kiASRAUh78NW
°C,2025-12-08 11:27:27.364000+00:00,freezer_temp,28.0,YeY63yj5RNYQ9fB815em
°C,2025-12-04 05:23:06.027000+00:00,freezer_temp,5.0,YeZAWQ96p7Ma513exyfY
°C,2025-12-06 14:12:46.587000+00:00,freezer_temp,-15.0,YebHqe9xFJ98a8YThVKk
°C,2025-12-04 11:24:36.904000+00:00,freezer_temp,14.0,YfXqrKhiojaSimCNDjxF
°C,2025-12-06 09:46:14.554000+00:00,freezer_temp,-4.0,YfYfsNU3ut6VFklpByQf
°C,2025-12-05 12:56:09.759000+00:00,freezer_temp,18.0,YfosW4MLi90NTnAlwb4G
°C,2025-12-05 13:50:44.763000+00:00,freezer_temp,-11.0,YfphYrCcCxQjThfpXat5
°C,2025-12-06 09:18:52.007000+00:00,freezer_temp,-17.0,Yfr4LDL6HCVCzkfT1LZ5
°C,2025-12-05 12:09:10.297000+00:00,freezer_temp,-3.0,YgAvRXKwdEzwJlML4WSM
°C,2025-12-05 13:57:45.497000+00:00,freezer_temp,1.0,YgLIGlrtewVymBHdJzeu
°C,2025-12-06 12:28:49.136000+00:00,freezer_temp,-19.0,Ygofh62WOItgBwIsYCsD
°C,2025-12-05 12:06:35.250000+00:00,freezer_temp,13.0,YgwZbTrKSt4dtuyaOUIm
°C,2025-12-05 12:52:14.355000+00:00,freezer_temp,7.0,YhTYRr2ReWpLiQMs0zme
°C,2025-12-06 12:14:15.504000+00:00,freezer_temp,-20.0,YhcjXxXc7JCp6ecDfXvZ
°C,2025-12-04 06:16:36.759000+00:00,freezer_temp,14.0,YiF9FSKON1ODngYXXNL3
°C,2025-12-06 14:11:31.479000+00:00,freezer_temp,-2.0,YiFGBi2FdSxasStuMkFX
°C,2025-12-06 11:23:17.790000+00:00,freezer_temp,-4.0,YifdUCzCkNallfTLkRJb
°C,2025-12-06 14:07:01.295000+00:00,freezer_temp,-22.0,YjAicvfa1o1at9G7eV7y
°C,2025-12-08 14:43:56.898000+00:00,freezer_temp,28.62,YjClleKFXbk71sFYQUQq
°C,2025-12-08 11:46:16.559000+00:00,freezer_temp,28.0,YjIPIs4vzMc3QsmFWxKy
°C,2025-12-06 14:02:25.015000+00:00,freezer_temp,-20.0,YjNCqpIfSr08m5nZi8hL
°C,2025-12-09 10:32:50.002000+00:00,freezer_temp,0.0,YjitXUPboQ2F3lpSd9WF
°C,2025-12-06 10:24:53.894000+00:00,freezer_temp,19.0,YjoOYWzuqCv23o3BUFZY
°C,2025-12-04 07:49:59.458000+00:00,freezer_temp,19.0,YkcBM8UBFD94zmW920Zj
°C,2025-12-06 10:23:03.718000+00:00,freezer_temp,-17.0,Ykf4J2pR61dpIuZx1keR
°C,2025-12-05 13:38:13.654000+00:00,freezer_temp,4.0,YlPNUxudR2xsz8a1SJ9v
°C,2025-12-04 10:47:33.500000+00:00,freezer_temp,-4.0,YlVMQThNI3WjCzsxl8at
°C,2025-12-06 14:07:19.217000+00:00,freezer_temp,-3.0,YlxajEhWUWg1LoHtLjZb
°C,2025-12-06 10:25:23.947000+00:00,freezer_temp,-11.0,YmM1AzZwxeVUEk1WANct
°C,2025-12-06 12:03:11.131000+00:00,freezer_temp,-4.0,YmUXV4FlyJahunf1jwsQ
°C,2025-12-06 11:00:10.049000+00:00,freezer_temp,17.0,YmVs6MRZgcUvUsnIT0nV
°C,2025-12-04 07:49:14.387000+00:00,freezer_temp,-18.0,YmYCUPpgHkkuPm7dOmVM
°C,2025-12-04 06:24:27.465000+00:00,freezer_temp,-19.0,YnZpu5zg0uB8JxWOazYd
°C,2025-12-05 13:17:01.659000+00:00,freezer_temp,6.0,Ynezj7XjHYNupDMnegUC
°C,2025-12-06 09:21:57.270000+00:00,freezer_temp,-2.0,YoJw80IouffKneKyvEcB
°C,2025-12-08 11:38:17.417000+00:00,freezer_temp,26.0,YoYWF3GLfCgR1QvJbtIM
°C,2025-12-06 10:56:24.705000+00:00,freezer_temp,17.0,Yoymimp5AKyc0I617yUM
°C,2025-12-05 14:35:53.951000+00:00,freezer_temp,-13.0,Yp8js7rjoCMY5F5S1jdX
°C,2025-12-05 13:22:57.251000+00:00,freezer_temp,-7.0,YpKeaDKZKp1jrGeoBAui
°C,2025-12-04 09:29:01.549000+00:00,freezer_temp,-11.0,Ypq8GXdT88nXUR9MKUtg
°C,2025-12-04 07:46:34.170000+00:00,freezer_temp,11.0,Ypvc0g0z6vF0koIj2W7S
°C,2025-12-09 10:26:39.621000+00:00,freezer_temp,0.0,YqGFjaT1Abrg5EovYGz0
°C,2025-12-05 11:55:48.347000+00:00,freezer_temp,7.0,YrWHC4GpDVNXOfehzJ8e
°C,2025-12-09 10:22:19.601000+00:00,freezer_temp,0.0,YrdKoSxopBQQpUFb6MPD
°C,2025-12-05 12:09:25.328000+00:00,freezer_temp,-9.0,YrfnN0OAZXczoVIkaD6x
°C,2025-12-08 12:26:18.151000+00:00,freezer_temp,0.0,YrvlrPhxzjcNFG4POFDw
°C,2025-12-06 10:40:13.353000+00:00,freezer_temp,10.0,Ys1snIDx1ZwZu3rfxirO
°C,2025-12-06 12:15:36.622000+00:00,freezer_temp,-11.0,Ys27DYPhfmOY8O9TMSXC
°C,2025-12-05 11:56:13.379000+00:00,freezer_temp,-7.0,Ys2OXsbJydHWouKoghk2
°C,2025-12-05 14:15:12.017000+00:00,freezer_temp,5.0,YsJtbbB4hVB5rlh7YVlB
°C,2025-12-06 11:20:52.192000+00:00,freezer_temp,-10.0,YsRYT3TaWKMOF1M9z5zs
°C,2025-12-04 07:51:19.572000+00:00,freezer_temp,-2.0,YseTQYDJ8H3ErZlpIqsC
°C,2025-12-06 12:27:06.845000+00:00,freezer_temp,-9.0,YsvooE4qzLsT14Y7JwZj
°C,2025-12-06 14:20:51.885000+00:00,freezer_temp,-2.0,YszQCt1HVNt9xmwcPnVV
°C,2025-12-10 04:49:07.982000+00:00,freezer_temp,28.5,Yt7yjKJ1xxORxeDyibiL
°C,2025-12-08 12:23:23.819000+00:00,freezer_temp,18.31,YtFKrHHYpbeFfRaTeZiI
°C,2025-12-10 05:42:42.094000+00:00,freezer_temp,24.81,YtLR2P7wUDuw3HCtqoMr
°C,2025-12-06 10:00:45.792000+00:00,freezer_temp,-3.0,YtQxbRTbscqSSRxkAjrd
°C,2025-12-05 14:40:24.427000+00:00,freezer_temp,18.0,YtaWdT8lhCLtbEG39p5P
°C,2025-12-04 05:42:31.363000+00:00,freezer_temp,18.0,Yu14P7fSAda8zHCJOMLW
°C,2025-12-05 11:29:19.066000+00:00,freezer_temp,-15.0,YuDOXMtwe5j9xNkqh7lN
°C,2025-12-06 11:27:41.662000+00:00,freezer_temp,-3.0,YuHLncjW1zSE2z0XGy89
°C,2025-12-04 07:33:12.235000+00:00,freezer_temp,12.0,YuISqXwCxbP2JrI8nrbP
°C,2025-12-06 14:02:51.956000+00:00,freezer_temp,-21.0,Yuk1GMihN2Oj9N7MvgnS
°C,2025-12-05 11:58:53.581000+00:00,freezer_temp,0.0,YutUxinHc5wDRJGEEUnU
°C,2025-12-04 14:39:05.295000+00:00,freezer_temp,-18.0,YuyFWAnZ58nUoWvNoWUC
°C,2025-12-10 06:05:22.142000+00:00,freezer_temp,25.0,Yw8RV1bsEsn6NHiGrQ9h
°C,2025-12-04 07:12:15.293000+00:00,freezer_temp,8.0,YwU2dBLwUiWVAHgDlC5U
°C,2025-12-06 12:04:12.372000+00:00,freezer_temp,-18.0,Ywx6cfm0KgWm6Pxr7t1P
°C,2025-12-05 12:43:53.527000+00:00,freezer_temp,-10.0,YxMqGxXfYB1sTqUjre2d
°C,2025-12-05 14:07:46.372000+00:00,freezer_temp,2.0,YxlHNCn8eCYtLzbeoAEN
°C,2025-12-08 12:27:48.838000+00:00,freezer_temp,17.75,YxmcOls5EvNtDGLxLHLX
°C,2025-12-05 11:52:38.063000+00:00,freezer_temp,7.0,YxqZ5SAFpWmkfFG8yZqH
°C,2025-12-04 10:00:33.074000+00:00,freezer_temp,-13.0,Yy8ZFfNfVd384koNpjTr
°C,2025-12-08 11:18:30.057000+00:00,freezer_temp,28.0,Yy9o9yguRinKV7sWBokz
°C,2025-12-04 08:50:47.252000+00:00,freezer_temp,9.0,YyO3HYd9OVY2c0bHgk0d
°C,2025-12-04 07:01:59.332000+00:00,freezer_temp,10.0,YyV4tcOEGjA3xbhTBxbh
°C,2025-12-04 06:26:42.648000+00:00,freezer_temp,14.0,YzB4giZd7yI4QR8TzeYv
°C,2025-12-04 11:16:06.087000+00:00,freezer_temp,-4.0,YzJL1F6HMp9d5YVcC5WB
°C,2025-12-06 14:07:07.428000+00:00,freezer_temp,-25.0,YzLKGJBlvjJR7zKXjuGB
°C,2025-12-06 11:20:10.085000+00:00,freezer_temp,-11.0,YzZvjOIYd6i4TzlvPe7K
°C,2025-12-05 13:48:09.491000+00:00,freezer_temp,14.0,YzrbDuWoyAsRYzWgFZFB
°C,2025-12-06 10:50:29.267000+00:00,freezer_temp,-6.0,Z08nk0xhIJ4Ih69ipXZQ
°C,2025-12-05 13:06:10.657000+00:00,freezer_temp,19.0,Z0R4HAyvLFnF2NOA0JUl
°C,2025-12-06 11:18:34.031000+00:00,freezer_temp,-24.0,Z0TUHuwGj72EOr1Egyoj
°C,2025-12-05 13:55:10.221000+00:00,freezer_temp,8.0,Z0k6BEFgvlV8KULXEr2F
°C,2025-12-05 13:25:47.530000+00:00,freezer_temp,-12.0,Z19xXPBoFS6XqRTXTKuQ
°C,2025-12-10 04:44:25.553000+00:00,freezer_temp,0.0,Z1YybEZNYO4qtD0bRcpT
°C,2025-12-04 06:28:57.871000+00:00,freezer_temp,-18.0,Z1ZUgcY6l2HZEqtKoTSk
°C,2025-12-04 09:35:18.201000+00:00,freezer_temp,8.0,Z1w5Q2xlQWSnUpwDeGem
°C,2025-12-08 11:31:17.361000+00:00,freezer_temp,69.0,Z28cyhNwOzjZfl9cGhOe
°C,2025-12-04 14:30:44.477000+00:00,freezer_temp,8.0,Z2KVQmhQWOsKz79CHmNy
°C,2025-12-08 11:24:52.326000+00:00,freezer_temp,28.0,Z37IHHl97GJUW6dTZCUn
°C,2025-12-05 12:05:19.110000+00:00,freezer_temp,8.0,Z39LhaOPwBDvNpqc4HxM
°C,2025-12-05 12:49:04.037000+00:00,freezer_temp,-1.0,Z3FQHDPIf0kXlCHSBr6R
°C,2025-12-06 10:11:06.839000+00:00,freezer_temp,11.0,Z3JB8MZgFM8jpqz0fWc1
°C,2025-12-06 10:22:23.663000+00:00,freezer_temp,8.0,Z3Y0tOrb6QetBo8V7bw6
°C,2025-12-10 06:00:47.120000+00:00,freezer_temp,25.56,Z3pyLEEJ6bhWyWdU2bwv
°C,2025-12-04 07:27:11.646000+00:00,freezer_temp,14.0,Z47zdsVaI4xM6doqBHWW
°C,2025-12-06 10:41:08.422000+00:00,freezer_temp,11.0,Z4FYbDf2VcW4MigAdu5D
°C,2025-12-06 12:13:03.407000+00:00,freezer_temp,-7.0,Z4cEBqDYYTnPuEueaO4M
°C,2025-12-04 09:03:58.487000+00:00,freezer_temp,-19.0,Z4r2F9X0ewUbOJFAOz11
°C,2025-12-09 10:19:49.873000+00:00,freezer_temp,0.0,Z54MWoPKCB4s1ytKbIj4
°C,2025-12-05 14:26:28.109000+00:00,freezer_temp,2.0,Z5g4l5AA2x53esJt5UCX
°C,2025-12-06 10:52:29.402000+00:00,freezer_temp,8.0,Z5hQ9r5cC7QvNPCsp1fW
°C,2025-12-08 11:26:52.341000+00:00,freezer_temp,28.0,Z5qaFkmtlIEJGrroxwEb
°C,2025-12-04 11:18:16.308000+00:00,freezer_temp,-2.0,Z64QYsTc4fSXyWxLlQnS
°C,2025-12-10 06:02:17.147000+00:00,freezer_temp,25.31,Z69oZTAs1scNHYj109Do
°C,2025-12-06 12:24:54.901000+00:00,freezer_temp,-6.0,Z6fL4s6OokfMOBbDlkd8
°C,2025-12-10 06:06:12.151000+00:00,freezer_temp,25.0,Z6gmHndQWDbJRStl5lHI
°C,2025-12-06 09:28:32.869000+00:00,freezer_temp,11.0,Z6hYRe4r7uiDG34VZLL6
°C,2025-12-06 12:11:00.544000+00:00,freezer_temp,-24.0,Z7EgzDsKeyfGlkYtO3yJ
°C,2025-12-05 13:38:03.642000+00:00,freezer_temp,18.0,Z7Jjo6klQBWIfswLS3r8
°C,2025-12-06 11:22:56.695000+00:00,freezer_temp,-13.0,Z7NdP5bMpTE7pkFiifIv
°C,2025-12-05 13:35:18.385000+00:00,freezer_temp,4.0,Z7UJnY2KGzOIqVi1ZIyf
°C,2025-12-10 05:56:27.095000+00:00,freezer_temp,28.06,Z7qeTg7atg0J6Vl9XotA
°C,2025-12-04 08:52:27.411000+00:00,freezer_temp,10.0,Z7qiwTClLvt4seJYgOud
°C,2025-12-10 04:44:00.567000+00:00,freezer_temp,0.0,Z7teYaDXNonVi61L7oOo
°C,2025-12-06 14:11:28.480000+00:00,freezer_temp,3.0,Z802CxUh1VwGbHPerecC
°C,2025-12-10 05:41:52.096000+00:00,freezer_temp,25.0,Z85LvZRyjrSvHLdhNUNr
°C,2025-12-04 11:16:01.079000+00:00,freezer_temp,5.0,Z8TWKq1JMYHS8z6TzdhS
