unit,ts,sensor,value,document_id,vaule
°C,2025-12-06 14:09:10.335000+00:00,freezer_temp,-10.0,jDJBUcTDApZ4wTA0U0AV,
°C,2025-12-05 14:46:39.911000+00:00,freezer_temp,-9.0,jDvXdxSPzhORwKvIEzY0,
°C,2025-12-04 08:56:02.765000+00:00,freezer_temp,-20.0,jDxmpNKdtr9VeORn1Ja5,
°C,2025-12-05 12:24:46.652000+00:00,freezer_temp,9.0,jE60Nc5YH4MzDjRFIfu3,
°C,2025-12-06 09:41:19.054000+00:00,freezer_temp,18.0,jEPodzhZvirJysRrSt3L,
°C,2025-12-04 09:09:49.041000+00:00,freezer_temp,16.0,jEW6RAyAITFTSq2ObncE,
°C,2025-12-08 12:18:53.782000+00:00,freezer_temp,28.31,jEYUObbw9kNpaq811hta,
°C,2025-12-05 14:29:58.406000+00:00,freezer_temp,-18.0,jEynJb3u6UMs8SI6GWOb,
°C,2025-12-04 14:07:57.244000+00:00,freezer_temp,-12.0,jFclJ2I2fmqzl853Ezyz,
°C,2025-12-06 14:06:16.150000+00:00,freezer_temp,0.0,jFo541tQNkgUBCCYeE0g,
°C,2025-12-10 05:44:07.076000+00:00,freezer_temp,24.69,jGg5KGqPWwtC0iFvV8G7,
°C,2025-12-04 05:48:44.639000+00:00,freezer_temp,-16.0,jGpHm6gUzMVGOHyBYR9i,
°C,2025-12-05 14:16:57.190000+00:00,freezer_temp,0.0,jHFVAOfmwPjkLPF8DBqU,
°C,2025-12-10 05:44:22.091000+00:00,freezer_temp,24.69,jHbslCmvUi9BkJEk7Cwz,
°C,2025-12-04 09:04:38.528000+00:00,freezer_temp,2.0,jHxZzdCems7oTP9qWbEC,
°C,2025-12-04 06:12:26.366000+00:00,freezer_temp,-1.0,jIGp1T6R86pf9M5MPoQl,
°C,2025-12-10 05:47:06.418000+00:00,freezer_temp,0.0,jIO8K8MMsd2TZ2LpMXra,
°C,2025-12-10 06:12:32.158000+00:00,freezer_temp,24.81,jIVxO3ZuMs0Ti6szmHD0,
°C,2025-12-05 13:02:50.384000+00:00,freezer_temp,-16.0,jIixEHnlM5hY6TJIf0iY,
°C,2025-12-04 11:18:46.350000+00:00,freezer_temp,-8.0,jInMjBgQu45lfZbCU8mU,
°C,2025-12-04 08:45:06.633000+00:00,freezer_temp,-8.0,jIueEUIhGlpRHzqWCNZX,
°C,2025-12-04 09:05:28.619000+00:00,freezer_temp,15.0,jIvEub9Tqo9C5ZnV6cFa,
°C,2025-12-10 06:02:42.143000+00:00,freezer_temp,25.25,jK9z0YFAnPCZAffcHvTo,
°C,2025-12-06 12:04:00.383000+00:00,freezer_temp,4.0,jKAQJpGmympru2SCrAQd,
°C,2025-12-05 13:26:17.577000+00:00,freezer_temp,-15.0,jKJ7ANe8zIM4JleFXU5H,
°C,2025-12-08 12:27:28.869000+00:00,freezer_temp,17.94,jLE2ItWu7KQ6zsitB0HV,
°C,2025-12-05 12:05:04.095000+00:00,freezer_temp,-12.0,jLveMouubL7t2ENvmhio,
°C,2025-12-08 11:42:37.417000+00:00,freezer_temp,28.0,jLvh98CedIYQu2T77ZU6,
°C,2025-12-10 04:44:45.631000+00:00,freezer_temp,0.0,jLzScQT05etMfVLp063l,
°C,2025-12-06 09:57:35.496000+00:00,freezer_temp,16.0,jMGJn3GMjvbHhRvO9QzR,
°C,2025-12-04 08:44:46.612000+00:00,freezer_temp,-20.0,jMxkXyQHOrlRZFD1jpVp,
°C,2025-12-06 12:04:06.323000+00:00,freezer_temp,3.0,jN5WP3H00ppR4cUsFpXx,
°C,2025-12-04 09:27:01.377000+00:00,freezer_temp,-15.0,jN7XiiizxIuQGPKVVEVP,
°C,2025-12-08 11:57:27.157000+00:00,freezer_temp,0.0,jNFWOriuHKO0JRKS67Jj,
°C,2025-12-04 07:41:44.091000+00:00,freezer_temp,-2.0,jNlwf9YHa6NVtCW7lzxY,
°C,2025-12-06 10:19:13.347000+00:00,freezer_temp,10.0,jNwEybXv1tKEjB48tp3t,
°C,2025-12-05 12:30:42.185000+00:00,freezer_temp,7.0,jOAf4u8h1FkQJ9w5Et5d,
°C,2025-12-05 13:14:56.490000+00:00,freezer_temp,-11.0,jORkvnLPnxtfq7rAHqps,
°C,2025-12-04 06:25:27.544000+00:00,freezer_temp,-10.0,jOWo0FXpGlYYUk1wrzBi,
°C,2025-12-04 12:11:55.332000+00:00,freezer_temp,4.0,jObJIYUgji2NBcxkln5P,
°C,2025-12-05 13:59:10.609000+00:00,freezer_temp,13.0,jPOJzojuHWOlpNWGQpFD,
°C,2025-12-08 14:45:01.810000+00:00,freezer_temp,29.12,jPP72LpXotZSxhBXtxGp,
°C,2025-12-10 06:04:52.157000+00:00,freezer_temp,25.0,jPRsDgcA5ACjOjyZ6z7z,
°C,2025-12-05 14:03:10.956000+00:00,freezer_temp,8.0,jPaPHt6nb5koH6R8gYjs,
°C,2025-12-05 12:59:45.120000+00:00,freezer_temp,11.0,jPxtJVtTOiIuPvLzRYni,
°C,2025-12-10 06:06:57.161000+00:00,freezer_temp,25.0,jQDHM49fdTu4hOx2uBdj,
°C,2025-12-04 06:11:11.225000+00:00,freezer_temp,11.0,jQRW4iGMMWr3zCGURy0a,
°C,2025-12-05 11:51:47.980000+00:00,freezer_temp,19.0,jQyzadPtZrFcWqBYkar0,
°C,2025-12-06 11:16:39.135000+00:00,freezer_temp,3.0,jR62MGmN9Ga8cuUpE5He,
°C,2025-12-04 08:51:27.287000+00:00,freezer_temp,4.0,jRGWSp1Enxk50TL2CQSu,
°C,2025-12-06 11:16:03.088000+00:00,freezer_temp,-21.0,jRmvoGKDTiVOBrIbC2rH,
°C,2025-12-06 12:12:30.596000+00:00,freezer_temp,-1.0,jSX8G1PyCl7wZU9pZzi7,
°C,2025-12-05 13:20:57.036000+00:00,freezer_temp,-13.0,jSrOMe1ow6VF4BeQn3LL,
°C,2025-12-06 11:20:50.944000+00:00,freezer_temp,-16.0,jStzz28ctK8zm6mu05pM,
°C,2025-12-06 14:09:49.651000+00:00,freezer_temp,-18.0,jSy78wb8D96D7U84ufUI,
°C,2025-12-04 05:44:03.698000+00:00,freezer_temp,-9.0,jT4qnUAFi264Vpi8ELAd,
°C,2025-12-05 13:51:29.828000+00:00,freezer_temp,-19.0,jTGiy62jy5G14ZBkRq7n,
°C,2025-12-04 14:32:24.644000+00:00,freezer_temp,-8.0,jTZ8u3H2FaotYrZb8GR8,
°C,2025-12-04 12:15:10.352000+00:00,freezer_temp,5.0,jThxdPwIswjqfYMZATyW,
°C,2025-12-04 10:36:54.449000+00:00,freezer_temp,-1.0,jTijdUYg9TG0MoIPowPH,
°C,2025-12-05 13:35:38.427000+00:00,freezer_temp,-13.0,jTkV1wkZlWpEC4c1Q1lI,
°C,2025-12-04 12:12:40.333000+00:00,freezer_temp,-17.0,jUNzr5YsSYVMsZuSwFNJ,
°C,2025-12-06 12:26:09.792000+00:00,freezer_temp,-6.0,jUzGFmBMyUMpxK6N9Wym,
°C,2025-12-04 06:27:32.730000+00:00,freezer_temp,16.0,jV8gqEkEGmYC9lRMoYFe,
°C,2025-12-06 09:52:35.062000+00:00,freezer_temp,-2.0,jVZab2AIVbB3xkOi2Mpt,
°C,2025-12-06 14:16:46.817000+00:00,freezer_temp,-16.0,jVmoRoieZbAQA3GWmexF,
°C,2025-12-04 14:50:01.294000+00:00,freezer_temp,4.0,jVtaxZNbDlEQDJoLpQZZ,
°C,2025-12-10 12:01:20.389000+00:00,freezer_temp,0.0,jVuRzlnvW4zFgy4uSGxe,
°C,2025-12-04 09:33:08.022000+00:00,freezer_temp,12.0,jVxkyuX4Xs1iQaLtJoeI,
°C,2025-12-05 14:47:09.961000+00:00,freezer_temp,4.0,jW01JUsfn6yye8nBqknF,
°C,2025-12-04 07:43:54.348000+00:00,freezer_temp,-1.0,jW5U45ITIJ2zeOoVhxYc,
°C,2025-12-06 12:16:15.617000+00:00,freezer_temp,-21.0,jW5kCVL5Y1HacuwnsSm6,
°C,2025-12-04 05:43:09.173000+00:00,freezer_temp,19.0,jWJX9a2jt6Su5cJte98q,
°C,2025-12-05 14:00:00.681000+00:00,freezer_temp,14.0,jWpQJxoqEOkDEvvIAi0C,
°C,2025-12-04 06:34:53.399000+00:00,freezer_temp,-6.0,jX7NX6BKx0nRfpTh7t6Q,
°C,2025-12-06 10:11:31.886000+00:00,freezer_temp,17.0,jX8uAdHQLS0t4O2rSrdm,
°C,2025-12-10 04:48:42.996000+00:00,freezer_temp,28.5,jX9CJBnyM4hnPIzorttl,
°C,2025-12-06 10:31:12.597000+00:00,freezer_temp,-15.0,jXAwehDB2tmgEQNy04eL,
°C,2025-12-06 11:14:36.587000+00:00,freezer_temp,-6.0,jXMPzX55tckZIQ2uQpkT,
°C,2025-12-08 12:27:28.869000+00:00,freezer_temp,17.94,jXZniJacU3LOsxm4NN48,
°C,2025-12-06 10:07:26.516000+00:00,freezer_temp,-13.0,jXnTEWsEGohFr4Y2nZ2f,
°C,2025-12-05 12:13:00.648000+00:00,freezer_temp,-19.0,jXqG1JyCN6lPJy7WZc7U,
°C,2025-12-10 12:01:10.352000+00:00,freezer_temp,0.0,jXvgK0DP5R1pa56XKE4d,
°C,2025-12-06 09:28:57.903000+00:00,freezer_temp,12.0,jYInv5BfRV7o9bIZ2e8a,
°C,2025-12-04 06:55:58.814000+00:00,freezer_temp,-5.0,jYXj8KFuPT94q0ErFaYy,
°C,2025-12-05 12:23:11.519000+00:00,freezer_temp,5.0,jYcJg4P8r8srNlVpK84X,
°C,2025-12-06 12:28:31.145000+00:00,freezer_temp,-22.0,jZ7KnXZUPQbVRoGyRlNx,
°C,2025-12-05 11:25:43.776000+00:00,freezer_temp,-11.0,jZFfqKSVqHE7TA9TMxnO,
°C,2025-12-04 09:14:54.398000+00:00,freezer_temp,-14.0,jZHQZHB1azg9idFc0Q7p,
°C,2025-12-04 14:31:34.573000+00:00,freezer_temp,2.0,jZLZYCs65kxua9WyUg5G,
°C,2025-12-10 05:44:17.086000+00:00,freezer_temp,24.69,jZQGKrBzjx8iV6SD6gVt,
°C,2025-12-05 13:05:05.574000+00:00,freezer_temp,4.0,jZmMWO8uS42EwhMmYzqN,
°C,2025-12-10 06:01:52.139000+00:00,freezer_temp,25.37,jZosdDzirI0ZleEJsK44,
°C,2025-12-08 14:20:47.378000+00:00,freezer_temp,28.5,jZoyRuEsS2aOXhV1r8bU,
°C,2025-12-08 11:40:47.437000+00:00,freezer_temp,27.0,jaMAT8paCGXUFKgDGkIg,
°C,2025-12-04 11:03:24.934000+00:00,freezer_temp,19.0,jadXwo5jlsMg71kWxMdK,
°C,2025-12-04 07:57:30.164000+00:00,freezer_temp,-5.0,jaqsRmUNbBEJyijx0zfi,
°C,2025-12-04 11:15:00.972000+00:00,freezer_temp,5.0,jawSoy0UnJWgt4SZmxmW,
°C,2025-12-04 10:08:56.768000+00:00,freezer_temp,1.0,jaxImjnVCZZX31iAU25V,
°C,2025-12-06 09:19:57.095000+00:00,freezer_temp,-16.0,jb5nAMpfZaWqZV8iNzi0,
°C,2025-12-06 14:06:49.431000+00:00,freezer_temp,-2.0,jbEDfEs9AOX5zUq7SQL7,
°C,2025-12-04 10:02:58.276000+00:00,freezer_temp,0.0,jbnPjOKTRpSQe7HQoUq2,
°C,2025-12-04 05:16:13.775000+00:00,freezer_temp,-1.0,jcBRTw1djhA0nqcwFB7w,
°C,2025-12-09 10:21:14.563000+00:00,freezer_temp,0.0,jcCcEsjv0VQz8Rh8iHoM,
°C,2025-12-06 12:06:33.004000+00:00,freezer_temp,-10.0,jcTfTkJpj2OjDZBk2cgg,
°C,2025-12-05 13:29:27.867000+00:00,freezer_temp,-6.0,jczA9Q0cP2focKdlu3Qq,
°C,2025-12-05 13:06:15.674000+00:00,freezer_temp,-11.0,jdEQfDHUb0lH9fcff4cu,
°C,2025-12-05 12:43:33.500000+00:00,freezer_temp,7.0,jdRJsDMqW0HipWVBeF4E,
°C,2025-12-06 10:51:49.382000+00:00,freezer_temp,14.0,jdnD9B5VWXuNalPTT8fd,
°C,2025-12-04 07:01:54.327000+00:00,freezer_temp,-7.0,jeCJpSdfRFQRk2Wx0IrM,
°C,2025-12-04 09:07:33.831000+00:00,freezer_temp,1.0,jeDuNMR51hZzmYPGcUxY,
°C,2025-12-05 13:32:23.114000+00:00,freezer_temp,-12.0,jeEX6HXroLfdpVvJkv7C,
°C,2025-12-05 12:50:34.167000+00:00,freezer_temp,4.0,jeO9XxmgjghH1q1ltZtg,
°C,2025-12-06 13:59:42.737000+00:00,freezer_temp,-10.0,jege9IbdzRwRakAK4ZxP,
°C,2025-12-06 12:26:51.763000+00:00,freezer_temp,1.0,jep9iVixtGlfY7ZT6pf8,
°C,2025-12-04 10:05:58.567000+00:00,freezer_temp,-8.0,jfNNFAfxpF7ebaTtwMY8,
°C,2025-12-06 14:09:13.614000+00:00,freezer_temp,0.0,jfh6DSYMMzKoTEWiwd3k,
°C,2025-12-10 05:45:31.411000+00:00,freezer_temp,0.0,jfhNcswlfqqgC6jxzqZM,
°C,2025-12-04 06:03:54.898000+00:00,freezer_temp,6.0,jfhVciS8PKePZIUhd7E8,
°C,2025-12-05 12:46:58.847000+00:00,freezer_temp,-7.0,jfngrKK3VwmgaNfwwn9j,
°C,2025-12-04 05:19:40.724000+00:00,freezer_temp,-14.0,jfshQUK6aT9CRFjTsy4r,
°C,2025-12-06 11:25:43.881000+00:00,freezer_temp,1.0,jfxRIw0xhWhVdohUjV7Z,
°C,2025-12-04 05:28:41.569000+00:00,freezer_temp,14.0,jfxzilK0SwrkYmnJTA8Y,
°C,2025-12-06 14:15:09.658000+00:00,freezer_temp,-23.0,jfybv1YI1U2I3As6SpTi,
°C,2025-12-04 14:54:21.674000+00:00,freezer_temp,17.0,jg1cSucznLlJl22cB7KP,
°C,2025-12-04 07:25:56.536000+00:00,freezer_temp,4.0,jgEgMAXkMsx8m9erEYwY,
°C,2025-12-08 12:00:11.039000+00:00,freezer_temp,0.0,jgHiXF2riju9Zbne68MG,
°C,2025-12-09 10:44:35.444000+00:00,freezer_temp,0.0,jgL9wErGGKVChPl4b8IW,
°C,2025-12-08 11:34:57.316000+00:00,freezer_temp,30.0,jgMfi65ftkZtKzJmrn7F,
°C,2025-12-05 13:01:10.237000+00:00,freezer_temp,-1.0,jgOYtxKBzp2ACbEayu1q,
°C,2025-12-08 11:57:02.209000+00:00,freezer_temp,0.0,jgVlLxBy94pFOcIZMt4Z,
°C,2025-12-04 05:59:18.510000+00:00,freezer_temp,16.0,jgWE5GTky9UlEhyI3ynB,
°C,2025-12-05 13:40:38.883000+00:00,freezer_temp,-7.0,jgXUx3mL2P7VX2FxnPGz,
°C,2025-12-04 09:34:03.086000+00:00,freezer_temp,8.0,jgY7Vqz3c3BkJTKGDJh3,
°C,2025-12-06 11:16:21.112000+00:00,freezer_temp,1.0,jgcWpJuQZlHH9u0xLvLI,
°C,2025-12-10 06:05:27.132000+00:00,freezer_temp,25.0,jgmeNPKYdDDe02IrlkJH,
°C,2025-12-08 14:49:36.238000+00:00,freezer_temp,0.0,jgtWjHdxu9JsgAgyQ07l,
°C,2025-12-04 11:08:05.323000+00:00,freezer_temp,-10.0,jh6gPRRQD0a6TRWwgoOC,
°C,2025-12-04 08:47:56.955000+00:00,freezer_temp,-7.0,jhDqCKM8AGLLkupS9UpH,
°C,2025-12-09 10:20:49.563000+00:00,freezer_temp,0.0,jhmMq5SV0xBbaNBztvKV,
°C,2025-12-04 07:02:04.339000+00:00,freezer_temp,12.0,jhxL7B0jnLatZQpvJiun,
°C,2025-12-06 12:12:57.426000+00:00,freezer_temp,-5.0,jhzj5eAWZgfxZaRROQiC,
°C,2025-12-04 11:13:35.837000+00:00,freezer_temp,-10.0,jinFq1F37xco4qaAZyCW,
°C,2025-12-05 13:55:20.253000+00:00,freezer_temp,14.0,jj2MnFLBy094nSgk0npp,
°C,2025-12-04 07:24:56.457000+00:00,freezer_temp,1.0,jjCNuOdbz65ZSH3WVcIO,
°C,2025-12-05 11:47:47.588000+00:00,freezer_temp,-18.0,jjaEXCNFpiGqHIlSh4tL,
°C,2025-12-04 11:04:20.021000+00:00,freezer_temp,3.0,jjkLcOHUD7cpgv35LwSo,
°C,2025-12-05 13:45:49.298000+00:00,freezer_temp,9.0,jkjsLjDptGURxNTuGwu0,
°C,2025-12-04 14:58:02.014000+00:00,freezer_temp,10.0,jkliex5u6MF4kEH1Zghq,
°C,2025-12-05 11:30:59.211000+00:00,freezer_temp,10.0,jksx7G1JhLEzJ7tvmTql,
°C,2025-12-05 13:39:08.735000+00:00,freezer_temp,-5.0,jlImjSfhPcSbss2O5jRu,
°C,2025-12-04 08:01:20.534000+00:00,freezer_temp,-9.0,jlNKY8AeeW4V3qlcRb2Z,
°C,2025-12-05 14:12:16.737000+00:00,freezer_temp,-6.0,jlNY3bfbbUNxmWa5cSg7,
°C,2025-12-06 10:14:32.129000+00:00,freezer_temp,-5.0,jmB2SzgGj4qLxUYb7hqw,
°C,2025-12-04 14:08:02.260000+00:00,freezer_temp,-11.0,jmZZatPJ8UCCcuQtqPjC,
°C,2025-12-04 09:33:58.076000+00:00,freezer_temp,-11.0,jmxPRKawI4B2XVADckzW,
°C,2025-12-04 05:13:23.508000+00:00,freezer_temp,0.0,jnGZ0Aqh5iH2TctUVaQo,
°C,2025-12-04 07:41:04.003000+00:00,freezer_temp,-10.0,jnTzbbJQzUMpre3GXvHB,
°C,2025-12-04 11:31:42.513000+00:00,freezer_temp,-10.0,jnZ4JAdKfIgn6n3X02eD,
°C,2025-12-06 09:29:42.978000+00:00,freezer_temp,7.0,jo3CF2cIlSmu0teYS2q8,
°C,2025-12-04 12:26:50.454000+00:00,freezer_temp,8.0,jo75Lcd99Ke6jeyLVqyR,
°C,2025-12-08 11:17:55.035000+00:00,freezer_temp,28.0,joPl3QHYySGf7ZHjBJ7e,
°C,2025-12-04 06:09:47.954000+00:00,freezer_temp,-15.0,joY7UO9zxuf4Fv39jRlp,
°C,2025-12-06 09:43:59.329000+00:00,freezer_temp,2.0,jogy09JoYFXGPms1oGHj,
°C,2025-12-06 12:06:09.203000+00:00,freezer_temp,-11.0,jowxlPyKS5AdJWEYuKm2,
°C,2025-12-04 14:43:20.660000+00:00,freezer_temp,-12.0,joyuioukQ1kGuWRSCCmj,
°C,2025-12-06 09:38:48.805000+00:00,freezer_temp,4.0,jpDMYa27TiZrG74EhGAi,
°C,2025-12-04 08:02:00.627000+00:00,freezer_temp,-1.0,jq2Lyfa484aT2PwKkU3D,
°C,2025-12-06 09:47:04.620000+00:00,freezer_temp,-18.0,jql0KLmEbzR4cWfDav8X,
°C,2025-12-04 05:39:46.099000+00:00,freezer_temp,19.0,jqo5ss01LrrsSRfjd5zK,
°C,2025-12-05 12:53:24.472000+00:00,freezer_temp,19.0,jrTtKepCVxgiCKrDI3YM,
°C,2025-12-06 14:04:19.065000+00:00,freezer_temp,-25.0,jrbqm5dhau2Mm3GRyfQB,
°C,2025-12-05 14:22:17.701000+00:00,freezer_temp,-10.0,jsTDVHGekMCCAfXwUgIG,
°C,2025-12-10 04:40:24.906000+00:00,freezer_temp,0.0,jsYtGFHAJRKTUJSBXOyL,
°C,2025-12-06 11:30:29.827000+00:00,freezer_temp,-25.0,jskKTLf2VNSyRVFOBMUO,
°C,2025-12-06 10:19:48.402000+00:00,freezer_temp,16.0,jt0AVR1zDA871syobtZY,
°C,2025-12-06 12:03:45.443000+00:00,freezer_temp,-9.0,jtcc5Qc3UUqEtvSnGf3B,
°C,2025-12-05 11:54:28.237000+00:00,freezer_temp,-2.0,jtjSoKscbqgot50a18GW,
°C,2025-12-06 12:07:00.101000+00:00,freezer_temp,-19.0,jtvEAOZDrO84WCLAuU2M,
°C,2025-12-04 05:44:48.762000+00:00,freezer_temp,1.0,juFRDX4Cxb6zN3gv0QUQ,
°C,2025-12-06 11:27:38.611000+00:00,freezer_temp,-19.0,juP4S8D8CzEUTXurmFxp,
°C,2025-12-05 14:02:30.882000+00:00,freezer_temp,16.0,juUxBZ9TVw7CVHoTlYF1,
°C,2025-12-04 08:57:22.874000+00:00,freezer_temp,-12.0,juozB43ma1VIi0iuqRlE,
°C,2025-12-09 10:21:50.810000+00:00,freezer_temp,0.0,jv2b5DqSSmUuT2vl7eU4,
°C,2025-12-04 10:40:34.572000+00:00,freezer_temp,16.0,jvHqnkFoYNjEDopLkVFu,
°C,2025-12-10 05:47:27.102000+00:00,freezer_temp,67.37,jvUIFk6OvfgoQ54GjGBA,
°C,2025-12-10 12:01:05.336000+00:00,freezer_temp,0.0,jvq0zthkl0quTeaOQ6b2,
°C,2025-12-10 05:55:12.135000+00:00,freezer_temp,30.12,jvuCGR85WrTGcbi2BNqY,
°C,2025-12-04 14:50:56.366000+00:00,freezer_temp,4.0,jwA1p1MGHvfTGibab9lX,
°C,2025-12-04 09:27:21.409000+00:00,freezer_temp,14.0,jwGaZSZlk7qgT7upuDSF,
°C,2025-12-04 10:44:07.234000+00:00,freezer_temp,-17.0,jx39ZrysOnN9U9tHMAet,
°C,2025-12-05 12:20:36.297000+00:00,freezer_temp,-15.0,jxTO6Ks7nSeqzzmok2fI,
°C,2025-12-06 09:51:44.999000+00:00,freezer_temp,-16.0,jxxwlUxitgn5s3HWpDjp,
°C,2025-12-06 14:06:55.255000+00:00,freezer_temp,2.0,jxycEeKX89E7VaprnbQe,
°C,2025-12-05 14:50:20.239000+00:00,freezer_temp,0.0,jy0gzIUUroZ6IiLIEtGL,
°C,2025-12-05 13:21:32.101000+00:00,freezer_temp,-11.0,jy9smOcqFt7Ti3I5riyt,
°C,2025-12-04 05:48:32.551000+00:00,freezer_temp,0.0,jyhkMVX9ifDMh55f6u9t,
°C,2025-12-04 05:35:52.784000+00:00,freezer_temp,-15.0,jyz5WCFB8p9uk8efivJK,
°C,2025-12-05 14:26:48.135000+00:00,freezer_temp,-1.0,jyzFu5f5OAUxBbeTkF4p,
°C,2025-12-06 11:20:07.117000+00:00,freezer_temp,3.0,jz3P5G0v6WInJyYbEe18,
°C,2025-12-04 07:36:27.509000+00:00,freezer_temp,16.0,jzCPGgUJkjFkkBecZKDP,
°C,2025-12-10 04:48:48.013000+00:00,freezer_temp,28.5,jzDqOXP7vT0tGIzWI7VG,
°C,2025-12-04 05:37:50.938000+00:00,freezer_temp,18.0,jzFU57p8C2x0cIDJk5se,
°C,2025-12-05 14:06:16.253000+00:00,freezer_temp,-16.0,jzO74xOHiuISQB8iLkRM,
°C,2025-12-04 11:18:51.349000+00:00,freezer_temp,7.0,jzS8AGs66SuHC4F4g6R9,
°C,2025-12-05 11:47:12.568000+00:00,freezer_temp,-20.0,jzVJEzNm19ym6IAvfZ9t,
°C,2025-12-05 12:41:38.330000+00:00,freezer_temp,-12.0,jzjaz3TwTVtHW0mHOXgb,
°C,2025-12-06 10:40:18.358000+00:00,freezer_temp,-14.0,k0zEjqIqmGERzp8Aof4d,
°C,2025-12-05 11:31:14.233000+00:00,freezer_temp,-16.0,k1EwMD8EJfddD2OLjHxn,
°C,2025-12-06 11:21:31.393000+00:00,freezer_temp,-12.0,k1LTpkB4WkN7IvTqaUp8,
°C,2025-12-05 13:12:01.183000+00:00,freezer_temp,17.0,k1jLPFluou4gAgNl54Ia,
°C,2025-12-04 07:17:45.766000+00:00,freezer_temp,-6.0,k1odwdLZahRZ8vkooJXM,
°C,2025-12-04 09:45:50.690000+00:00,freezer_temp,19.0,k1rJDDBvaDq6Ut1shvmf,
°C,2025-12-04 11:06:30.196000+00:00,freezer_temp,9.0,k2MH3cYSuSR2VRKj33Pf,
°C,2025-12-06 10:56:29.720000+00:00,freezer_temp,12.0,k2OmrepzruOFQ6Hgyam2,
°C,2025-12-08 11:38:22.435000+00:00,freezer_temp,21.0,k2o4YcvqcnVDypPUEA9Q,
°C,2025-12-06 12:08:42.196000+00:00,freezer_temp,-6.0,k3IQGeRTPC8ITPN5sVJG,
°C,2025-12-04 14:48:36.173000+00:00,freezer_temp,-2.0,k3do76GVEShUQ0LgW67g,
°C,2025-12-04 10:35:54.356000+00:00,freezer_temp,-2.0,k3vgP3yhmlMl1JR2LWUv,
°C,2025-12-05 12:16:25.924000+00:00,freezer_temp,-17.0,k40xaJAnE82ypEcvU85b,
°C,2025-12-05 13:39:53.806000+00:00,freezer_temp,-9.0,k46o8DIKy6ZDwb7OnqQl,
°C,2025-12-04 05:15:28.714000+00:00,freezer_temp,5.0,k49G82fjKhYJAzbHcwsY,
°C,2025-12-09 10:21:24.613000+00:00,freezer_temp,0.0,k4FkzBsFjzoWetAEwZKS,
°C,2025-12-05 12:15:15.811000+00:00,freezer_temp,-4.0,k4a40wHaVg93fplzcIII,
°C,2025-12-05 14:34:28.836000+00:00,freezer_temp,12.0,k4eT4AZ14AwSCrq4LVE1,
°C,2025-12-06 09:50:59.931000+00:00,freezer_temp,8.0,k4uhz6fhS5lleZkdqdrM,
°C,2025-12-08 14:49:11.866000+00:00,freezer_temp,29.06,k4vbzsCgQhFrxRR7XbxF,
°C,2025-12-04 10:50:53.812000+00:00,freezer_temp,-6.0,k5RUW8vQ7iCSqxjknW1I,
°C,2025-12-04 09:33:38.043000+00:00,freezer_temp,19.0,k5e70DbcCiDGGmk9BMnD,
°C,2025-12-06 11:05:44.186000+00:00,freezer_temp,17.0,k62sBv3w8lhXI6xxLErH,
°C,2025-12-04 05:13:38.540000+00:00,freezer_temp,13.0,k6afvM8yFGsBccG2JONk,
°C,2025-12-10 05:56:32.131000+00:00,freezer_temp,27.94,k6bCbqGf2QenPQ9njqW7,
°C,2025-12-10 06:00:22.130000+00:00,freezer_temp,25.62,k6uQLZKGh67oI50uqBev,
°C,2025-12-04 05:46:28.921000+00:00,freezer_temp,-4.0,k6wEa92pciWOSYl96pYZ,
°C,2025-12-05 12:05:14.101000+00:00,freezer_temp,0.0,k6xfwaOii0d6NJHAfz7z,
°C,2025-12-04 09:47:25.849000+00:00,freezer_temp,-4.0,k73HWKFwWdj4ZyaUb4Pl,
°C,2025-12-06 10:15:17.174000+00:00,freezer_temp,-5.0,k79ffJWrsvzei7e7FBXh,
°C,2025-12-06 09:55:20.301000+00:00,freezer_temp,16.0,k7GkpP8GwANmO2QHEvO3,
°C,2025-12-04 12:07:45.301000+00:00,freezer_temp,10.0,k7L3l2ywu1eYplAG9mUg,
°C,2025-12-10 06:17:12.165000+00:00,freezer_temp,24.81,k7To8DG6rPQgTcme2NWn,
°C,2025-12-08 14:44:56.800000+00:00,freezer_temp,29.06,k7j3JuNVFbGqIed0HsWB,
°C,2025-12-10 04:49:48.021000+00:00,freezer_temp,28.56,k7zq34ElGDzJXJmXmzha,
°C,2025-12-04 06:24:47.495000+00:00,freezer_temp,2.0,k89KfmdPVSJ6FRkWlbcG,
°C,2025-12-06 14:00:06.761000+00:00,freezer_temp,-25.0,k8Z1Ivtdug7dhVJg3bte,
°C,2025-12-06 09:29:32.966000+00:00,freezer_temp,19.0,k8aVYAzdCKZc1ehuC6BL,
°C,2025-12-04 09:50:36.095000+00:00,freezer_temp,11.0,k8hFsyMe9k7QiMyUOteU,
°C,2025-12-04 05:26:46.422000+00:00,freezer_temp,-19.0,k8inURq3MBlCe9HQPGL1,
°C,2025-12-04 15:00:27.330000+00:00,freezer_temp,-19.0,k97004ynXCFhqwnucjMV,
°C,2025-12-06 12:10:27.058000+00:00,freezer_temp,-2.0,k99J2zfwK6zDLCtLwbnx,
°C,2025-12-10 05:46:32.135000+00:00,freezer_temp,70.75,k9iEaOvLF11n2VS7mHeM,
°C,2025-12-08 14:18:31.282000+00:00,freezer_temp,28.69,k9lru0ejdjGPMl9DBs3t,
°C,2025-12-05 14:46:44.926000+00:00,freezer_temp,18.0,kA0j3oV8VC4NaMShzSqW,
